Data;Ora GMT;LatN;LonE;Prof (Km);Md;Ml;Area
29/04/2006;00:52:21;37.718;15.109;7.01;;1.5;1 km SW Milo
29/04/2006;00:01:10;37.733;15.096;8.35;;1.4;2.1 km NW Milo
29/04/2006;00:16:12;37.721;15.109;7.14;;1.4;0.8 km SW Milo
29/04/2006;00:25:30;37.71;15.125;6.17;;1.6;1.6 SSE Milo
01/05/2006;00:51:52;37.72;15.113;7.18;;1.3;0.5 km SSW Milo
01/05/2006;00:07:27;37.727;15.099;6.81;;1.6;1.6 km WNW Milo
01/05/2006;00:26:49;37.669;15.167;3.23;;1.9;2.5 km E Linera
29/04/2006;00:31:00;37.713;15.116;5.83;;1.3;1.2 km SSW Milo
29/04/2006;00:56:30;37.717;15.107;6.46;1.6;;1 km SW Milo
29/04/2006;00:56:33;37.721;15.105;6.69;;2;1 km SW Milo
29/04/2006;00:20:02;37.723;15.105;6.68;;2;1 km W Milo
29/04/2006;00:45:47;37.711;15.122;6.43;;1.2;1.4 km SSE Milo
02/05/2006;00:30:53;38.534;14.671;12.58;;2.6;8 km ESE Filicudi
01/05/2006;00:09:59;36.552;15.874;18.48;;2.8;66 km SE Capo Passero
01/05/2006;00:32:13;37.735;15.096;8.41;;1.1;2.2 km NW Milo
04/05/2006;00:57:00;37.729;15.096;7.49;;1.4;1.9 km NW Milo
30/04/2006;00:05:06;38.332;15.11;13.34;;1.9;12 km SE Vulcano
03/05/2006;00:37:51;37.021;16.102;20.58;;2.9;72 km E Siracusa
28/04/2006;00:33:14;37.755;15.02;5.05;;1;1 km S Pizzi Deneri
28/04/2006;00:23:43;38.463;16.112;7.21;;1.4;10 km N Cittanova (RC)
28/04/2006;00:18:34;37.827;14.273;5.83;;2.2;14 km NW Nicosia
28/04/2006;00:44:32;37.747;15.002;-0.01;;0.9;Crateri Centrali
29/04/2006;00:52:58;37.741;15.057;4.35;1.1;;Rocca Musarra
29/04/2006;00:57:55;37.737;15.083;4.43;;0.7;M. Fontane
02/05/2006;00:35:40;37.729;15.093;1.91;;1.4;2.1 km NW Milo
02/05/2006;00:29:36;37.712;15.067;4.35;;1.1;1.2 km SW M. Calanna
02/05/2006;00:30:17;37.719;15.057;4.65;;1;1.5 SW M. Calanna
02/05/2006;00:28:24;37.655;15.08;14.85;;1.5;1.5 km W Fleri
04/05/2006;00:48:34;37.739;15.1;9.3;;0.8;1 km E M. Fontane
04/05/2006;00:14:36;37.722;15.059;2.72;;0.6;1 km W M. Calanna
05/05/2006;00:49:24;38.785;15.206;7.24;;3.3;Stromboli
06/05/2006;00:09:11;38.766;15.204;6.17;;2;Stromboli
09/05/2006;00:05:11;38.31;15.237;105.5;2.8;;4 km N Capo Milazzo - Tirreno profondo
09/05/2006;00:31:11;38.517;14.639;10.63;;3.3;6 km SE Filicudi
12/05/2006;00:35:35;38.109;15.195;10.4;;1.1;1.7 Km NW Castroreale
12/05/2006;00:36:15;38.105;15.204;10.37;;1;1 Km NW Castroreale
12/05/2006;00:41:01;37.745;15.065;4.95;;1;0.8 Km NE Rocca Musarra
13/05/2006;00:57:59;37.731;15.111;6.49;;1.9;1 Km NW Milo
13/05/2006;00:16:42;37.704;15.036;5.9;;0.8;2.5 km NE M. Zoccolaro
13/05/2006;00:18:07;37.632;14.942;2.26;;1.9;Ragalna
13/05/2006;00:17:37;37.723;15.104;8.53;;1.5;1 km W Milo
13/05/2006;00:28:21;37.728;15.096;7.85;;1.4;1.9 km NW Milo
13/05/2006;00:54:28;37.738;15.086;6.69;;0.8;3 km NW Milo
14/05/2006;00:23:19;37.757;15.15;6.18;;0.7;1.5 km NE S. Alfio
17/05/2006;00:43:15;37.677;14.809;1.15;;1.6;2.6 km NW Adrano
16/05/2006;00:21:31;37.659;15.205;9.23;;2.1;1 Km SE Pozzillo
16/05/2006;00:21:21;37.8;15.041;3.12;;1.9;1.3 Km SE M. Nero
17/05/2006;00:33:30;38.099;15.214;12.21;;1.1;Castroreale
18/05/2006;00:58:15;37.752;15.03;2.82;;1.3;1.8 km SE P.zi Deneri
20/05/2006;00:07:51;37.695;14.994;11;1.7;;circa 1 km ENE M. Vetore
20/05/2006;00:08:14;37.669;14.973;11.65;;2.4;1.4 km S M. Parmentelli
20/05/2006;00:19:23;37.691;14.994;11.37;;2.1;circa 1 km E M. Vetore
20/05/2006;00:17:23;37.654;14.982;9.84;;1.8;2.6 km NE Ragalna
20/05/2006;00:50:44;37.672;14.946;12.3;;2.5;2.2 km SW M. Parmentelli
20/05/2006;00:56:39;37.665;14.943;10.72;;3;2.8 km SW M. Parmentelli
20/05/2006;00:58:48;37.671;14.975;13.59;;2.2;1.2 km SE M. Parmentelli
20/05/2006;00:00:04;37.692;14.999;16.11;;1.8;1.3 km E M. Vetore
20/05/2006;00:02:27;37.663;14.969;13.61;;2;1.9 km S M. Parmentelli
20/05/2006;00:04:17;37.677;14.99;13.82;;2;1.9 km ESE M. Parmentelli
20/05/2006;00:05:59;37.666;14.944;10.98;;3.1;2.7 km SW M. Parmentelli
20/05/2006;00:09:22;37.674;14.974;13.36;1.2;;0.8 km SE M. Parmentelli
20/05/2006;00:26:20;37.665;14.974;12.66;;1.9;1.9 km S M. Parmentelli
20/05/2006;00:27:13;37.672;14.985;12.79;;1.5;1.7 km SE M. Parmentelli
20/05/2006;00:56:21;37.663;14.98;12.9;;1.7;2.2 km SSW M. Parmentelli
20/05/2006;00:03:50;37.671;14.985;12.5;;1.9;1.8 km SE M. Parmentelli
20/05/2006;00:30:42;37.676;14.956;12.32;;2.8;1.3 km SW M. Parmentelli
20/05/2006;00:39:49;37.666;14.968;11.15;;2;1.6 km S M. Parmentelli
20/05/2006;00:03:20;37.867;15.158;2.78;;2.1;2.8 km NNE Linguaglossa
20/05/2006;00:04:05;37.685;14.96;11.02;;2.7;0.8 km NW M. Parmentelli
20/05/2006;00:05:56;37.667;14.945;10.41;;4;2.6 km SW M. Parmentelli
20/05/2006;00:18:44;37.635;14.988;12.97;;1.7;5.4 km SSE M. Parmentelli
20/05/2006;00:19:29;37.661;14.996;14.68;;2;3.3 km SE M. Parmentelli
20/05/2006;00:51:21;36.939;14.95;9.17;;1.4;11 km NW Noto
21/05/2006;00:25:08;37.703;15.083;10.04;;1.2;2 km WNW Zafferana Etnea
22/05/2006;00:15:13;37.633;14.952;3.55;;2.4;Ragalna
22/05/2006;00:21:00;38.799;15.231;5.69;;2.5;Stromboli
19/05/2006;00:47:23;37.74;15.155;9.18;;2.5;1.1 km SW S. Alfio
19/05/2006;00:57:01;37.74;15.141;9.16;;2.6;0.3 km S S. Alfio
20/05/2006;00:09:48;37.637;15.009;14.59;1.2;;4.5 km E Ragalna
20/05/2006;00:12:34;37.663;14.968;14.61;;1.7;1.9 km S M. Parmentelli
20/05/2006;00:12:32;37.674;14.986;12.44;;1.7;1.7 km SW M. Parmentelli
20/05/2006;00:05:47;37.65;14.999;14.78;;1.8;4.4 km SE M. Parmentelli
20/05/2006;00:11:38;37.662;14.984;14.28;;2;2.5 km SE M. Parmentelli
20/05/2006;00:35:54;37.663;14.973;13.51;;1.7;1.9 km SSE M. Parmentelli
20/05/2006;00:01:51;37.644;14.994;14.58;;2;4.6 km SSE M. Parmentelli
20/05/2006;00:08:15;37.673;14.966;11.88;;2.3;1 km SSW M. Parmentelli
23/05/2006;00:53:17;38.714;15.182;6.11;2.1;;7 km SSW Stromboli
20/05/2006;00:14:30;37.689;15.015;16.27;;1.6;1 km SW M. Serra Pizzuta Calvarina
23/05/2006;00:43:30;37.754;14.739;21.46;;2.4;9 km SW Bronte
23/05/2006;00:53:56;37.746;14.731;20.26;;2.3;10 km SW Bronte
20/05/2006;00:27:23;37.588;15.008;7.75;;1.7;2 km E Bronte
20/05/2006;00:32:33;37.656;15.007;14.97;1.2;;4.4 km SE Mt. Parmentelli
20/05/2006;00:15:06;37.669;14.99;12.96;;1.7;2.3 km SE M. Parmentelli
20/05/2006;00:35:03;37.679;15.022;16.45;1.3;;1.4 km NE M. Grosso
24/05/2006;00:20:39;37.599;15.214;11.43;;2.1;4 km SE Acireale
27/05/2006;00:59:56;37.617;14.923;8.4;;1.9;2 km SW Ragalna
27/05/2006;00:36:27;37.527;14.747;7.53;;2.3;6.5 km SE Catenanuova
28/05/2006;00:27:17;37.688;15.053;5.45;;0.8;1 km WSW M. Arcimis
28/05/2006;00:08:00;37.734;15.076;3.09;;1.3;1.4 km N M. Calanna
28/05/2006;00:31:42;37.729;15.094;4.06;;0.7;2 km NE M. Calanna
29/05/2006;00:59:17;37.745;15.087;5.32;;0.9;0.5 km N M. Fontane
29/05/2006;00:59:34;37.739;15.086;4.5;;1;M. Fontane
29/05/2006;00:30:34;37.743;15.098;5.17;;1;1 km ENE M. Fontane
29/05/2006;00:46:25;37.741;15.118;6.79;;1.6;Fornazzo
30/05/2006;00:30:41;37.629;16.546;26.28;;4.5;Mar Ionio
30/05/2006;00:38:35;37.633;16.456;23.28;;3.6;Mar Ionio
31/05/2006;00:36:02;38.545;14.523;10.6;;2.4;3.5 km SW Filicudi
01/06/2006;00:33:01;37.727;15.044;4.91;1;;1.2 km SE M. Centenari
01/06/2006;00:45:44;37.752;15.106;4.71;1.2;;2.3 km NE M. Fontane
01/06/2006;00:34:46;37.679;15.113;3.72;1.3;;1.5 km SSE Zafferana
01/06/2006;00:08:13;37.751;15.063;2.83;1.2;;2.3 km NW M. Fontane
02/06/2006;00:37:52;38.081;15.199;11.94;;1.4;2.3 km SSW Castroreale
02/06/2006;00:59:37;37.775;15.063;2.24;;1;1 km N Rifugio Citelli
03/06/2006;00:01:52;37.729;15.059;2.2;;1;1.6 km N M. Pomiciaro
03/06/2006;00:02:12;37.73;15.048;3.69;1.1;;1.9 km NW M. Pomiciaro
04/06/2006;00:20:33;38.116;15.149;13.01;;2;2.3 km NE Furnari
03/06/2006;00:33:23;37.656;15.142;-1.51;1.6;;1.8 km NW S. Maria Ammalati
05/06/2006;00:02:05;37.736;15.173;10.5;;1.5;1.5 km NW Giarre
07/06/2006;00:48:38;37.738;15.059;4.13;1.4;;2.3 km W M. Fontane
07/06/2006;00:50:37;37.736;15.054;4.4;;1.8;2.7 km WSW M. Fontane
07/06/2006;00:51:31;37.734;15.067;4.91;1.3;;1.7 km SW M. Fontane
07/06/2006;00:52:35;37.737;15.059;4.22;1.3;;2.3 km W M. Fontane
07/06/2006;00:07:41;37.733;15.071;4.97;1.1;;1.4 km SW M. Fontane
07/06/2006;00:02:59;37.597;15.17;9.77;1.2;;1 km S Acireale
08/06/2006;00:24:31;37.838;15.194;14.84;;1.6;3.5 km NE Piedimonte Etneo
08/06/2006;00:25:33;37.842;15.187;18.64;;2.2;3.8 km NNE Piedimonte Etneo
08/06/2006;00:06:47;37.659;15.143;-1.58;;2.6;5 km NNW Acireale
09/06/2006;00:34:10;38.402;14.903;11.29;;2;4 km W Vulcano
11/06/2006;00:21:38;37.762;15.016;4.19;1.3;;0.5 km SW Pizzi Deneri
10/06/2006;00:05:48;37.731;15.169;4.94;;1;1.5 km NW Giarre
10/06/2006;00:11:17;37.72;15.143;6.64;;1.1;3.7 km SW Giarre
10/06/2006;00:03:49;37.716;15.18;2.17;;1.4;1.2 km SW Giarre
10/06/2006;00:06:38;37.757;15.048;4.72;;1.3;2.8 km SE Pizzi Deneri
12/06/2006;00:09:21;37.731;15.079;5.02;;1.2;1.2 km NE M. Calanna
12/06/2006;00:11:20;37.698;15.119;4.39;1.3;;1.3 km NE Zafferana
12/06/2006;00:41:18;37.675;15.077;3.76;;1.8;2.0 km SE M. Arcimis
13/06/2006;00:13:44;37.736;15.116;3.94;;1.1;1.3 km N da Milo
13/06/2006;20:51:06:26;37.641;14.927;-0.64;;0.6;2.2 km NW Ragalna
14/06/2006;00:05:00;37.714;14.849;13.23;;1.9;5 km N Adrano
14/06/2006;00:48:49;37.752;15.031;3.82;;1.1;1.9 km SE Pizzi Deneri
14/06/2006;00:49:00;37.741;15.052;4.77;1;;4 km SE Pizzi Deneri
14/06/2006;06:22:12:10;37.753;15.033;3.28;;1.1;2 km SE Pizzi Deneri
15/06/2006;00:14:07;37.621;15.169;1.47;;2.8;S. M. la Scala
15/06/2006;00:41:16;37.651;15.069;10.56;;1.3;1.4 km SE Tardaria
15/06/2006;00:46:32;37.721;15.081;6.41;;0.8;2 km S M. Fontane
15/06/2006;00:10:29;37.743;15.078;5.99;;0.9;0.7 km NW M. Fontane
15/06/2006;00:10:40;37.745;15.062;5.9;;1.1;2.0 km WNW M. Fontane
15/06/2006;00:29:25;37.745;15.072;4.83;;1.6;1.3 km NW M. Fontane
15/06/2006;00:30:13;37.746;15.068;6.13;;0.9;1.6 km NW M. Fontane
15/06/2006;00:36:23;37.746;15.064;6.8;;0.8;1.9 km NW M. Fontane
16/06/2006;00:01:00;37.733;15.093;0.52;;1.7;1 Km SE M. Fontane
16/06/2006;14:21:51:44;37.733;15.091;0.38;;1.4;1 Km SE M. Fontane
16/06/2006;00:10:22;37.735;15.089;0.36;;2;0.7 Km SE M. Fontane
16/06/2006;00:08:06;37.743;15.001;1.32;1.1;;0.8 Km NE M. Frumento Supino
16/06/2006;00:05:47;37.737;15.099;0.31;;1;1.3 Km SE M. Fontane
16/06/2006;00:10:54;37.747;15.092;2.67;1;;1 Km NE M. Fontane
17/06/2006;00:00:35;37.743;15.086;4.22;;1;0.3 Km N M. Fontane
17/06/2006;00:25:44;38.13;15.222;12.95;;1.2;1.5 km S Barcellona Pozzo di Gotto
17/06/2006;00:28:05;38.141;15.207;12.08;;1;Barcellona Pozzo di Gotto
17/06/2006;00:22:45;37.69;15.092;6.27;1.3;;1.2 km W Zafferana Etnea
18/06/2006;00:24:03;37.664;15.132;6.83;;1.2;Linera
18/06/2006;00:30:00;37.798;15.179;11.3;;1.6;1 km S Piedimonte Etneo
18/06/2006;00:45:44;37.746;15.139;8.04;;1.5;S. Alfio
19/06/2006;00:11:57;37.836;14.898;25.73;;2.8;2.5 km ENE Maletto
19/06/2006;00:55:35;37.844;14.879;26.68;;4;2 km NE Maletto
19/06/2006;00:00:13;37.829;14.893;25.56;;2;2 km E Maletto
19/06/2006;00:01:33;37.84;14.884;26.19;;1.8;2 km NE Maletto
19/06/2006;00:22:51;37.834;14.901;25.81;;1.9;2.8 km ENE Maletto
19/06/2006;00:25:58;37.847;14.899;25.67;;1.4;3 km NE Maletto
19/06/2006;00:27:12;37.837;14.888;26.23;;3.2;2 km NE Maletto
19/06/2006;00:35:54;37.829;14.887;25.47;;2;1.7 km E Maletto
19/06/2006;00:56:21;37.843;14.893;24.8;;1.6;2.5 km NE Maletto
19/06/2006;00:27:46;37.838;14.901;26.05;;1.6;2.8 km ENE Maletto
19/06/2006;00:29:12;37.846;14.893;25.8;1.4;;2.7 km NE Maletto
19/06/2006;00:29:36;37.842;14.885;25.34;;2.8;2 km NE Maletto
19/06/2006;00:44:20;37.849;14.886;25.49;;1.4;2.6 km NE Maletto
19/06/2006;00:00:55;37.815;14.895;25.64;;1.8;2.8 km SE Maletto
19/06/2006;00:47:15;37.819;14.858;29.18;;2.2;1.3 km S Maletto
19/06/2006;20:58:41:50;37.862;14.875;28.97;;2.1;3.6 km NE Maletto
19/06/2006;14:50:48:69;37.815;14.849;25.83;;1.8;2 km SW Maletto
19/06/2006;00:57:23;37.836;14.903;25.53;1.3;;3 km ENE Maletto
19/06/2006;00:44:37;38.383;15.762;39.2;;2.3;7 km NW Palmi
19/06/2006;00:20:13;37.845;14.886;25.38;;3.3;2.4 km NE Maletto
19/06/2006;00:01:52;37.837;14.898;24.79;;2.6;2.8 km ENE Maletto
21/06/2006;00:00:27;38.51;14.765;16.61;;2.7;6 km SW Salina
20/06/2006;00:13:02;37.843;14.891;27.73;;2.2;2.4 Km NE Maletto
20/06/2006;00:16:35;37.839;14.886;26.09;;3.4;1.8 Km NE Maletto
22/06/2006;00:57:16;37.768;15.082;4.01;;1.2;2 km NE Mt. Rinatu
22/06/2006;00:06:53;37.7;14.998;2.78;1;;0.7 km W Mt. Silvestri
21/06/2006;00:11:18;37.826;14.903;26.76;;1.7;3 km E Maletto
21/06/2006;00:14:37;37.826;14.892;25.26;;2.1;2 km E Maletto
21/06/2006;00:37:06;37.658;15.123;8.67;;1.6;2 Km E Fleri
21/06/2006;00:17:50;37.827;14.88;25.35;;3.2;0.9 Km ESE Maletto
22/06/2006;00:31:12;37.543;15.159;18.75;;2;1.6 km SE Aci Castello
22/06/2006;00:10:39;37.828;14.885;25.69;1.8;;1.4 km E Maletto
22/06/2006;00:41:35;37.753;14.998;2.37;;1.9;Crateri sommitali
23/06/2006;00:49:30;37.733;15.083;7.57;1.3;;1 km S M. Fontane
23/06/2006;00:42:50;37.737;15.051;3.52;1.5;;1.5 km E M. Centenari
23/06/2006;00:10:16;38.347;14.661;17.09;2.1;;22 km NNW Capo d'Orlando
24/06/2006;00:40:23;37.756;15.023;4.44;;1.2;1.2 km SSE Pizzi Deneri
24/06/2006;00:10:47;37.13;15.118;17.04;;1.8;3 km N Solarino
25/06/2006;00:42:06;37.662;14.966;11.23;;1.9;2.1 km S M. Parmentelli
25/06/2006;00:55:37;37.673;14.969;12.87;;2;1 km S M. Parmentelli
26/06/2006;00:02:55;37.736;15.091;4.87;1.3;;0.7 km SE M. Fontane
26/06/2006;00:18:15;37.771;15.055;6.04;1.3;;0.7 km NW Rifugio Citelli
26/06/2006;00:25:52;37.759;15.049;5.88;;1.5;1.3 km SW Rifugio Citelli
27/06/2006;00:00:49;38.527;14.635;12.71;;2.5;5 km SE Filicudi
27/06/2006;00:47:41;36.965;14.499;19.51;;1.8;2.5 km NW Vittoria
27/06/2006;00:44:44;37.731;15.063;3.2;;1.4;1 km S Rocca Musarra
27/06/2006;00:48:35;37.738;15.081;5.54;1.2;;M. Fontane
28/06/2006;00:26:42;37.755;15.004;2.43;1;;0.6 km NE Crateri Centrali
28/06/2006;00:26:47;37.752;15.006;2.37;;1.4;0.8 km E Crateri Centrali
28/06/2006;00:19:56;37.736;15.048;3.22;;1;1.1 km E M. Centenari
29/06/2006;00:09:47;38.353;14.807;14.31;;1.9;14 km WSW Vulcano
29/06/2006;00:24:10;37.616;14.994;9.33;;1.8;2.3 km W Nicolosi
29/06/2006;00:35:31;37.797;15.127;2.22;;1.7;4 km WSW Piedimonte
29/06/2006;00:35:48;37.818;15.12;0.99;;1.7;4.8 km WNW Piedimonte
30/06/2006;00:25:37;37.756;15.003;2.5;;1.2;1 km NE Crateri Centrali
30/06/2006;00:09:48;37.743;15.073;5.7;1;;1 km W M. Fontane
01/07/2006;00:03:14;38.121;15.223;9.2;;2.5;2.5 km SSE Barcellona Pozzo di Gotto
01/07/2006;00:05:10;38.112;15.217;10.69;;1.3;3 km S Barcellona Pozzo di Gotto
01/07/2006;00:06:19;38.116;15.218;8.97;;1.8;3 km S Barcellona Pozzo di Gotto
01/07/2006;00:00:16;38.107;15.206;12.2;;1.3;4 km SSW Barcellona Pozzo di Gotto
01/07/2006;00:02:02;38.113;15.224;9.22;;1.4;3.5 km SSE Barcellona Pozzo di Gotto
02/07/2006;00:52:08;37.748;15.006;0.9;;1;1 km SE Crateri Centrali
02/07/2006;00:52:00;38.142;15.134;14.06;;2.6;7 km W Barcellona Pozzo di Gotto
01/07/2006;00:18:25;37.673;14.927;0.05;;2.1;3.5 km WSW M. Parmentelli
04/07/2006;00:46:32;37.745;15.045;3.34;;1;Rocca Musarra
04/07/2006;00:48:08;37.741;15.043;3.98;;0.9;Rocca Musarra
04/07/2006;00:48:26;37.74;15.05;4.44;;1.2;Rocca Musarra
04/07/2006;00:11:35;37.75;15.056;3.4;;1;1 km N Rocca Musarra
04/07/2006;00:38:27;37.823;14.844;26.06;;2.3;2 km SW Maletto
05/07/2006;00:20:37;37.763;15.064;4.11;;1;Rifugio Citelli
06/07/2006;00:48:31;38.507;14.46;9.84;;1.8;10 km SE Alicudi
06/07/2006;00:09:27;37.745;15.002;0.62;;1;1 km SE Crateri Centrali
06/07/2006;00:41:19;37.752;15.002;1.93;;1;0.5 km E Crateri Centrali
06/07/2006;00:05:27;37.198;14.378;22.03;;3;5 km NNW Niscemi
08/07/2006;00:48:53;38.106;15.214;12.21;;1.6;Castroreale
08/07/2006;00:54:35;38.119;15.219;12.83;;1.8;1.8 Km NNE Castroreale
09/07/2006;00:06:10;38.103;15.191;11.58;;1.8;1.8 Km W Castroreale
09/07/2006;09:06:39:00;38.105;15.192;11.31;1.5;;1.6 Km W Castroreale
09/07/2006;00:08:28;38.104;15.196;11.15;;1.1;1.3 Km W Castroreale
08/07/2006;00:08:42;37.751;15.006;1.69;;1.8;1 km E Crateri centrali
08/07/2006;00:10:28;37.751;15.007;1.82;;1;1 km E Crateri centrali
08/07/2006;00:12:22;37.747;15.012;0.88;1.1;;1 km E Crateri centrali
08/07/2006;00:12:54;37.743;15.006;0.4;1.1;;1 km SE Crateri centrali
08/07/2006;00:35:11;37.704;14.937;2.11;;1;2 km W M. Denza
08/07/2006;00:00:20;37.72;15.094;3.32;;0.9;2 km W Milo
08/07/2006;00:42:23;37.726;14.977;25.65;;2.5;1.5 km NE M. Scavo
09/07/2006;00:20:28;38.113;15.196;10.86;;2.1;1.7 Km NW Castroreale
09/07/2006;00:18:10;37.757;15.107;3.22;1;;2 km N Fornazzo
09/07/2006;00:31:42;37.764;15.046;4.28;1.1;;2.5 km E Pizzi Deneri
09/07/2006;00:34:11;37.744;15.045;4.14;;1.1;1 km NE M. Centenari
09/07/2006;00:18:50;38.113;15.193;10.52;;1.4;1.8 Km NW Castroreale
09/07/2006;00:53:33;37.739;15.07;8.4;;1.5;1.5 km W M. Fontane
09/07/2006;00:46:25;37.73;15.086;6.8;1;;1 km S M. Fontane
07/07/2006;00:24:27;38.392;15.092;187.77;3.2;;7 Km E Vulcano
10/07/2006;00:26:29;37.688;14.995;11.08;;1.4;1 km SE M. Vetore
10/07/2006;00:39:57;37.755;15.046;5.39;;1;2.5 km SE Pizzi Deneri
10/07/2006;00:37:52;37.741;15.054;4.48;1;;Rocca Musarra
10/07/2006;00:26:46;37.755;15.032;3.84;1.1;;2 km SE Pizzi Deneri
10/07/2006;00:43:35;37.759;15.031;5.49;1.1;;1.5 km SE Pizzi Deneri
10/07/2006;00:32:33;37.85;15.172;20.47;1;;2.4 Km NE Linguaglossa
10/07/2006;00:48:02;37.76;15.066;2;;0.7;2 Km NE Rocca Musarra
10/07/2006;00:33:35;37.729;15.052;5.89;1;;1.3 Km SW Rocca Musarra
11/07/2006;00:32:23;37.755;15.121;14.44;1.1;;2 Km NW S. Alfio
11/07/2006;00:13:32;37.756;15.022;3.91;1;;1.2 Km SSE Pizzi Deneri
11/07/2006;00:20:20;37.73;15.061;6.17;1.1;;1.2 Km SE Rocca Musarra
11/07/2006;00:00:51;37.766;15.03;4.97;1.1;;0.5 Km SE Pizzi Deneri
11/07/2006;00:04:19;37.757;15.024;4.96;1;;1.1 Km SE Pizzi Deneri
04/07/2006;00:07:03;38.81;15.191;5.89;1.8;;Stromboli
04/07/2006;00:37:11;38.801;15.192;5.2;1.6;;Stromboli
04/07/2006;00:54:43;38.794;15.217;2.59;1.8;;Stromboli
12/07/2006;00:18:27;37.68;15.057;4.34;1.1;;1.5 km SW M. Arcimis
12/07/2006;00:55:43;38.143;15.26;12.22;1;;3.3 Km E Barcellona Pozzo Di Gotto
12/07/2006;00:17:46;37.76;15.061;5.27;1;;2 Km NNE Rocca Musarra
13/07/2006;00:59:12;37.721;15.105;4.11;;0.9;1 km SW Milo
13/07/2006;00:53:20;37.717;15.073;4.61;;1.3;Val Calanna
13/07/2006;00:39:19;37.694;14.981;6.81;;1.2;M. Vetore
14/07/2006;00:41:10;37.752;15.008;-3;1.2;;1 km E Crateri centrali
15/07/2006;00:47:43;37.744;15.01;1.31;1.7;;1.6 km SE Crateri Centrali
15/07/2006;00:27:06;37.751;15.004;1.61;;1.7;0.7 km E Crateri Centrali
15/07/2006;00:10:00;37.74;15.074;4.54;1.1;;1 km W M. Fontane
15/07/2006;00:46:57;38.106;15.166;13.67;;1.8;Rod (ME)
15/07/2006;00:18:41;38.105;15.174;15;;1.1;Rod (ME)
18/07/2006;00:23:05;37.74;15.084;3.36;1;;M. Fontane
18/07/2006;00:42:40;38.121;15.191;12.63;;3.3;2.6 km NW Castroreale
18/07/2006;00:19:39;38.104;15.194;12.18;;1.4;1.4 km W Castroreale
18/07/2006;00:29:24;38.105;15.193;11.69;;1;1.5 km WNW Castroreale
18/07/2006;00:50:54;38.11;15.186;13.54;;1.8;2.3 km WNW Castroreale
18/07/2006;00:52:34;38.108;15.198;12.29;;1.2;1.2 NW Castroreale
18/07/2006;00:56:50;38.107;15.194;12.03;;1.3;1.5 km WNW Castroreale
18/07/2006;00:26:02;38.112;15.199;13.2;;1.5;1.5 km NW Castroreale
19/07/2006;00:09:52;37.759;15.054;2.04;;1.2;2 km N Rocca Musarra
19/07/2006;00:10:05;37.76;15.051;3.53;;1.3;2.1 km N Rocca Musarra
20/07/2006;00:06:06;37.781;15.865;26.47;;2.6;17 km SE Melito di Porto Salvo (RC)
20/07/2006;00:10:24;38.111;15.185;13.05;1.1;;2.5 km NW Castroreale
22/07/2006;00:03:36;37.744;15.047;3.52;;1.6;1.6 km NE M. Centenari
22/07/2006;00:06:13;37.746;15.041;3.67;;1.8;1.3 km NNE M. Centenari
22/07/2006;00:08:35;37.748;15.044;4.25;;1.2;1.6 km NNE M. Centenari
22/07/2006;00:15:18;37.749;15.04;-1.17;;1.3;1.5 km N M. Centenari
23/07/2006;00:05:56;37.75;15.037;2.88;;1.3;1.6 km N M. Centenari
21/07/2006;00:11:06;38.784;15.222;5.1;2.3;;Stromboli
21/07/2006;00:09:55;38.1;15.189;11.78;;1.2;2.0 km W Castroreale
21/07/2006;00:59:44;38.766;15.257;7.96;2.1;;3.5 km SE Stromboli
24/07/2006;00:39:22;37.744;15.098;5;;1.1;1.2 km NE M. Fontane
28/07/2006;00:14:56;37.719;15.102;10.01;;2.7;1.5 km W Milo
27/07/2006;00:20:32;37.59;14.827;8.27;;1.8;6.5 km NW Patern
28/07/2006;00:50:09;37.725;15.104;1.94;1.2;;1.1 km W Milo
28/07/2006;00:52:18;37.722;15.11;3.26;1;;Caselle (Milo)
28/07/2006;00:55:43;37.738;15.096;4.38;1;;1 km ESE M. Fontane
29/07/2006;00:11:30;37.699;14.939;19.13;;2;3.2 km NW M. Parmentelli
29/07/2006;00:08:24;37.746;15.062;3.08;;1;2.1 km WNW M. Fontane
29/07/2006;00:23:21;37.746;15.07;3.04;;1.3;1.4 km WNW M. Fontane
30/07/2006;00:17:40;37.723;15.094;4.33;1.3;;1.7 km E M. Calanna
31/07/2006;00:33:13;37.735;15.098;3.58;;1;1.3 km ESE M. Fontane
31/07/2006;00:10:43;37.742;15.052;3.66;;1.5;Rocca Musarra
31/07/2006;00:54:54;37.679;15.053;9.12;1.5;;1.7 km SW M. Arcimis
01/08/2006;00:24:53;37.698;15.027;10.16;;1.3;0.5 km N M. Serra Pizzuta Calvarina
02/08/2006;00:45:48;38.593;15.041;9.35;1.8;;5 km SW Panarea
03/08/2006;00:21:55;37.758;15.106;6.7;;1.6;2.7 km NE M. Fontane
03/08/2006;00:28:12;37.755;15.111;7.32;;1.5;2.8 km NE M. Fontane
03/08/2006;00:16:14;37.754;15.109;6.82;;1.5;2.5 km NE M. Fontane
04/08/2006;00:07:41;37.76;15.112;6.44;;1.7;3.2 km NE M. Fontane
04/08/2006;00:20:00;37.747;15.117;4.85;;1.1;2.9 km NE M. Fontane
05/08/2006;00:47:20;38.541;14.777;17.49;;3.5;2.7 km SW Salina
06/08/2006;00:02:01;37.744;14.92;18.71;;2.5;2.3 km NE M. Intraleo
